,Open,High,Low,Close,Volume,return_1d,return_lag1,return_lag2,return_lag3,return_lag4,return_lag5,return_5d,return_10d,ma5_ratio,ma10_ratio,ma20_ratio,ma50_ratio,ma_cross_5_20,vol_5d,vol_10d,vol_20d,rsi_14,macd,macd_hist,bb_position,hl_range,co_change,vol_change,vol_ma_ratio,dayofweek,target
2017-07-25 00:00:00+00:00,2759.95,2775.79,2450.0,2564.82,21326.549,-0.0707106,0.0039868355,-0.029544115,0.060940027,-0.07131404,0.2692113,-0.107898,0.30160213,-0.05542135478478871,0.019237346304875835,0.049873328554331575,0.0061646205621459504,0.11147264854281147,0.05570821023915874,0.10818403703184033,0.08556244264262988,55.76650832563166,0.022417985751971847,0.01925654443730836,0.22948191543031352,0.12702256,-0.07070051,1.1322465,0.3434904452159928,1,0
2017-07-26 00:00:00+00:00,2564.74,2608.96,2400.0,2524.99,17713.674,-0.015529394,-0.0707106,0.0039868355,-0.029544115,0.060940027,-0.07131404,-0.05431086,0.3167243,-0.060050542841503574,-0.020238273911123095,0.03516690582384263,-0.006687989632602864,0.10130060498485971,0.04828637378347985,0.107564239768976,0.08565499631607214,53.11036932791397,0.020065330904142087,0.013483215923865016,0.1626813580274577,0.08275675,-0.0154986475,-0.16940737,0.08387110220834715,2,1
2017-07-27 00:00:00+00:00,2524.99,2695.0,2509.63,2666.33,11826.476,0.05597651,-0.015529394,-0.0707106,0.0039868355,-0.029544115,0.060940027,-0.05873525,0.1978122,0.005013912647793717,0.017225094483431347,0.08943010459851752,0.04905197225767277,0.08399504811661984,0.04647601183361021,0.09839929896509961,0.08593707109687818,57.10831918960985,0.021005883806124753,0.011818145305639497,0.4080020241099505,0.06952257,0.055976495,-0.3323533,-0.28162271649238346,3,1
2017-07-28 00:00:00+00:00,2666.33,2825.0,2655.82,2777.01,14069.502,0.041510224,0.05597651,-0.015529394,-0.0707106,0.0039868355,-0.029544115,0.010181785,0.20545125,0.04452825754521306,0.04065939404496732,0.12941633006057374,0.09284764306600768,0.0812692925271925,0.05016747413219209,0.09851667523811745,0.08625414711965906,62.36301804134863,0.024625873884103477,0.012643455978120714,0.5734722731142577,0.060921613,0.041510213,0.18966138,-0.1672852601550382,4,0
2017-07-29 00:00:00+00:00,2777.01,2785.65,2631.78,2680.56,10782.218,-0.034731567,0.041510224,0.05597651,-0.015529394,-0.0707106,0.0039868355,-0.028775513,0.18336058,0.014310143400750208,-0.010879878645927432,0.08625187645729437,0.05606962241173097,0.0709267609365909,0.0528998905573208,0.09947939357462747,0.08658396744924975,66.64338525631487,0.025968664702071473,0.010844083360203174,0.37773073037997346,0.057402138,-0.03473158,-0.2336461,-0.37352381534759127,5,1
2017-07-30 00:00:00+00:00,2681.6,2774.45,2569.69,2742.37,9678.161,0.023058653,-0.034731567,0.041510224,0.05597651,-0.015529394,-0.0707106,0.06922519,-0.0461421,0.02394026596098242,0.016905756233051017,0.10194602584459855,0.08176465697040891,0.07618194388557087,0.038234910695070096,0.04875282832091918,0.08464910073234694,69.25109793247056,0.027241830948012573,0.00996651305882151,0.44355959327204697,0.074665345,0.02266185,-0.10239607,-0.4249454921976522,6,1
2017-07-31 00:00:00+00:00,2745.76,2889.99,2680.01,2855.81,11114.336,0.041365623,0.023058653,-0.034731567,0.041510224,0.05597651,-0.015529394,0.1310184,0.06959176,0.04058932447723529,0.05172427326252982,0.13499083821051117,0.12738784647184698,0.09071927946281866,0.03560422809472414,0.04417974158106303,0.08477801353577727,66.17277984774265,0.030428576858789545,0.011071582355096471,0.5779895127251041,0.07352729,0.040079996,0.1483934,-0.3266755755166193,0,0
2017-08-01 00:00:00+00:00,2855.81,2929.17,2615.0,2731.0,12525.077,-0.043703914,0.041365623,0.023058653,-0.034731567,0.041510224,0.05597651,0.024254322,-0.03590554,-0.00955629439915473,0.009541278465450498,0.07803942783326367,0.07757259997206734,0.08844088940852934,0.0416262825419707,0.04251181133169681,0.08556116597641901,60.71315854358142,0.03130830436342435,0.008853337124488108,0.33399873505226674,0.11503842,-0.043703906,0.12692988,-0.24038576138010748,1,0
2017-08-02 00:00:00+00:00,2732.0,2760.0,2650.0,2703.51,9486.626,-0.010065913,-0.043703914,0.041365623,0.023058653,-0.034731567,0.041510224,-0.026467323,-0.016555011,-0.014270883403160961,0.0010634422743018845,0.05958564288995638,0.06672173038853768,0.07492578341208178,0.03655308188469202,0.04158812075117825,0.08540495406028237,61.05021266684632,0.030050749769780838,0.005893963684863566,0.25801454133786345,0.040687848,-0.0104282545,-0.24258941,-0.4264979461327686,2,1
2017-08-03 00:00:00+00:00,2703.51,2807.44,2698.83,2793.37,7963.6978,0.03323829,-0.010065913,-0.043703914,0.041365623,0.023058653,-0.034731567,0.042084455,0.012097955,0.01018296464216073,0.03305984656209349,0.08250082055183339,0.09919929716535725,0.07158886898799555,0.035262020822544926,0.04297442106296516,0.08415450972404757,47.20965817543067,0.030123831195870882,0.005395317083830887,0.36952908322301525,0.038881302,0.03323831,-0.1605342,-0.5116335269004002,3,1
2017-08-04 00:00:00+00:00,2793.34,2877.52,2765.91,2855.0,7635.822,0.022062898,0.03323829,-0.010065913,-0.043703914,0.041365623,0.023058653,0.041070223,0.11313856,0.02412779177787061,0.04464148455921202,0.08774210906761759,0.11966096936081172,0.06211560490836132,0.03516388309015815,0.034750916003033955,0.07888498981042061,57.00831979010556,0.031656751130598286,0.005969634217817502,0.45060090494060634,0.039092857,0.0220739,-0.041171312,-0.5134641678992704,4,1
2017-08-05 00:00:00+00:00,2851.01,3339.66,2848.32,3263.62,16996.273,0.14312434,0.022062898,0.03323829,-0.010065913,-0.043703914,0.041365623,0.1428001,0.2925279,0.1374272685494926,0.16273072999407345,0.21233917302438,0.27213946157740976,0.06586083044274016,0.07053799129950203,0.052708442363873426,0.08248800539175649,63.76032721519994,0.038861736573750104,0.013112611042744013,1.2109345523842987,0.15055056,0.14472419,1.2258604,0.11334583947045629,5,0
2017-08-06 00:00:00+00:00,3263.51,3296.51,3146.1,3222.75,5998.736,-0.012522936,0.14312434,0.022062898,0.03323829,-0.010065913,-0.043703914,0.1800623,0.20868385,0.08596025372756122,0.12585150917966192,0.17539680230581212,0.25043028825311,0.08235711046629901,0.06354244942605126,0.05300101394480265,0.07692776791789227,65.55303587493692,0.04675569801308742,0.016544022760362976,1.0116996762063708,0.046671294,-0.012489623,-0.6470558,-0.5788426172926795,6,1
2017-08-07 00:00:00+00:00,3216.78,3430.0,3186.0,3387.55,12046.117,0.051136494,-0.012522936,0.14312434,0.022062898,0.03323829,-0.010065913,0.2530192,0.21985519,0.0911888603493769,0.15870956641276335,0.21155623789963518,0.3055530271429858,0.11030847355948903,0.05833179172132103,0.05351331113748149,0.07716486720397046,68.71343347602617,0.05337150506242277,0.019703671847065018,1.1579357980323892,0.07202846,0.053087253,1.0081093,-0.11331303398568993,0,1
2017-08-08 00:00:00+00:00,3387.54,3490.0,3300.0,3412.41,15835.37,0.007338643,0.051136494,-0.012522936,0.14312434,0.022062898,0.03323829,0.22161043,0.27302122,0.05704111606450879,0.13870773155107052,0.1959134523601349,0.30692979454023983,0.13137836758201482,0.06099384525925218,0.05016836423681691,0.0767152801548588,78.13127574310633,0.05987472469301813,0.02116173292178845,1.080309870979608,0.055679124,0.007341573,0.3145622,0.17066554220703445,1,0
2017-08-09 00:00:00+00:00,3408.46,3423.1,3178.72,3342.99,14286.844,-0.020343363,0.007338643,0.051136494,-0.012522936,0.14312434,0.022062898,0.17092466,0.21901488,0.005149331569811233,0.09362368124931453,0.16205561025546777,0.2744559521319665,0.15610245538402245,0.06713768149511033,0.05223806888028732,0.05079669496517206,76.62621603030237,0.06427691273527873,0.019808011216653213,0.8295605156105776,0.07310226,-0.01920808,-0.09778911,0.12568778431514938,2,1
2017-08-10 00:00:00+00:00,3342.99,3448.0,3311.17,3413.03,9031.121,0.020951271,-0.020343363,0.007338643,0.051136494,-0.012522936,0.14312434,0.04578042,0.19511795,0.017070431811527564,0.09654772178948878,0.171276086402548,0.2937003892418639,0.15161747875843878,0.028481836475298738,0.051757519576656245,0.04720405910918761,75.48846708165138,0.06630151335654208,0.01819613956018203,0.8300294415959788,0.040090498,0.020951316,-0.36787152,-0.254058231091973,3,1
2017-08-11 00:00:00+00:00,3410.0,3705.0,3390.67,3645.06,11927.373,0.06798363,0.020951271,-0.020343363,0.007338643,0.051136494,-0.012522936,0.13104033,0.33469796,0.05954641414590145,0.13768439512054487,0.23370696528003787,0.37196163257579484,0.16437274366553045,0.03505064415091625,0.0486513829082463,0.047602191294295215,77.3637715492992,0.06890443161609972,0.019089003705464642,1.0117866802416893,0.08623454,0.06893257,0.32069683,-0.011193430699282803,4,1
2017-08-12 00:00:00+00:00,3651.74,3934.0,3586.95,3855.1,12351.074,0.057623148,0.06798363,0.020951271,-0.020343363,0.007338643,0.051136494,0.13802016,0.42596114,0.09094729077969488,0.1614937761680142,0.28082243282359687,0.4383496370640454,0.17404611904595235,0.036337193244606,0.047096695412666145,0.047421745406786536,84.5509816499556,0.07380879517490314,0.021365996067483226,1.0780636423413328,0.090023614,0.05568855,0.035523415,0.018238163096582438,5,1
2017-08-13 00:00:00+00:00,3855.04,4190.0,3841.71,4053.87,15889.83,0.051560283,0.057623148,0.06798363,0.020951271,-0.020343363,0.007338643,0.18797863,0.4512471,0.10700682202501333,0.17669308849780618,0.318521465038355,0.4958108917773181,0.1910689607372289,0.03582137635519476,0.047287535909641694,0.04786827262898282,85.70300418367995,0.07975243138147343,0.02390481290980491,1.0858470362080914,0.08591544,0.051576655,0.28651404,0.2789373988620294,6,1
2017-08-14 00:00:00+00:00,4053.87,4329.43,3964.96,4306.23,14212.304,0.062251568,0.051560283,0.057623148,0.06798363,0.020951271,-0.020343363,0.28813732,0.50831175,0.11714967117515851,0.19941974644786264,0.3620292857348897,0.5680498598079087,0.21920036399611154,0.018414534572095437,0.047406026616750155,0.043579897949498965,86.7083379778049,0.08595102057312021,0.02670101144757266,1.1190698004477575,0.08463789,0.06225159,-0.10557234,0.17763322170433593,0,0
2017-08-15 00:00:00+00:00,4320.95,4400.0,3800.0,4155.67,25515.719,-0.03496331,0.062251568,0.051560283,0.057623148,0.06798363,0.020951271,0.21758962,0.2733314,0.03809063215639408,0.12942201510430618,0.2813636431284432,0.4943497875440577,0.23434660080373293,0.042830943815224336,0.03811664652467595,0.04478087044179248,85.59272122212423,0.09398674063171171,0.02607208137410201,0.8543205219189637,0.14438105,-0.03825091,0.795326,1.048035051997397,1,1
2017-08-16 00:00:00+00:00,4154.99,4379.78,3926.06,4378.84,12923.638,0.053702474,-0.03496331,0.062251568,0.051560283,0.057623148,0.06798363,0.20130801,0.3587277,0.05515687978131112,0.1538216883065553,0.31544588281307306,0.5543241526889049,0.246682752128488,0.041010041238780694,0.03657524980916054,0.04470395387713298,88.12714918877413,0.09590531342334671,0.025161568968697284,0.9169215964146457,0.103616424,0.053874884,-0.49350291,0.03277628491102713,2,0
2017-08-17 00:00:00+00:00,4361.99,4480.0,4167.21,4276.5,14573.186,-0.023371458,0.053702474,-0.03496331,0.062251568,0.051560283,0.057623148,0.10930967,0.26241672,0.009984839627391606,0.10106411876927202,0.2564039348049465,0.4997208800123405,0.24398296440614398,0.04691028432551868,0.0396418320279913,0.04586057772446118,83.56241972510517,0.10055415325754327,0.022493966466371425,0.7342521947272442,0.0731416,-0.019598905,0.1276381,0.16225871313990048,3,0
2017-08-18 00:00:00+00:00,4260.47,4368.0,3964.96,4100.0,17516.994,-0.041272044,-0.023371458,0.053702474,-0.03496331,0.062251568,0.051560283,0.011379242,0.20149696,-0.03380457376534096,0.03725805537091231,0.17994642905780234,0.4222783123595626,0.2212295742861754,0.0504425581815192,0.04461736349054916,0.046313386934845956,76.78133658800965,0.1021770454742215,0.016605170269631566,0.5315837108982147,0.09830245,-0.03766491,0.20200169,0.3604993900046778,4,0
2017-08-19 00:00:00+00:00,4100.0,4188.0,3900.0,4099.55,15036.184,-0.000109791756,-0.041272044,-0.023371458,0.053702474,-0.03496331,0.062251568,-0.047995627,0.22631228,-0.0244072769770296,0.017665843655637392,0.15721726951754778,0.4061802558803067,0.18616841045287402,0.03851151583450518,0.04304525388968439,0.04658651202475226,71.81205881768363,0.09889477318957489,0.01065080067332476,0.48232578178568475,0.070251614,-0.00010980373,-0.14162308,0.1440175027325381,5,0
2017-08-20 00:00:00+00:00,4091.99,4125.95,4000.0,4058.68,6237.9727,-0.009969354,-0.000109791756,-0.041272044,-0.023371458,0.053702474,-0.03496331,-0.023339212,0.18917203,-0.02965394881540262,-0.00837294473417216,0.1265547543487502,0.3766144853990565,0.1609824690618915,0.03586290869869009,0.044179522075042055,0.04683625786982008,71.81206796712107,0.09534262356770026,0.004968045381230309,0.4037985030770489,0.031032305,-0.008140308,-0.58513594,-0.5164174050629275,6,0
2017-08-21 00:00:00+00:00,4058.64,4080.0,3949.78,3987.52,9782.057,-0.017532766,-0.009969354,-0.000109791756,-0.041272044,-0.023371458,0.053702474,-0.08936608,0.09395182,-0.028488575334495225,-0.03384282042986975,0.08783304595986285,0.3390068248596154,0.11973263344217289,0.01544500212955256,0.04171082037632505,0.04534179016902771,66.45945310569178,0.09088774254372649,-0.0008797034490256847,0.3029371999623305,0.032656882,-0.01752308,0.5681467,-0.23352211351504748,0,1
2017-08-22 00:00:00+00:00,3987.51,4139.31,3600.0,4085.0,23522.758,0.024446249,-0.017532766,-0.009969354,-0.000109791756,-0.041272044,-0.023371458,-0.0447796,0.05963528,0.004635846944772037,-0.015706756880840778,0.09381447260713394,0.35774775120127744,0.08876711490393818,0.024046084484156786,0.03869393027671633,0.044789037104534,67.74466400015356,0.0849032102038572,-0.0037395181110590806,0.35916044406007247,0.13202205,0.024448838,1.4046843,0.747065488607286,1,1
2017-08-23 00:00:00+00:00,4078.0,4248.97,4051.94,4108.12,14979.403,0.0056598186,0.024446249,-0.017532766,-0.009969354,-0.000109791756,-0.041272044,0.0019805431,0.013382316,0.009918481909260812,-0.011428125770630015,0.08097770830620021,0.35184489797339547,0.0703613486334076,0.016087311928617166,0.035327364098647035,0.04484177175160034,70.69160878710343,0.0809395467221832,-0.005763446862650489,0.34929192465989883,0.047961175,0.007386002,-0.3631953,0.08429024718468736,2,1
2017-08-24 00:00:00+00:00,4121.78,4350.0,4082.57,4300.34,10782.694,0.046790242,0.0056598186,0.024446249,-0.017532766,-0.009969354,-0.000109791756,0.048978567,-0.0013678074,0.04683813221627142,0.034974037999796925,0.11044098788063073,0.39946398793545224,0.060757106287010254,0.026162033974299597,0.03262689799475941,0.045229599542020466,72.50833312586448,0.07739721109486243,-0.004344215080360552,0.5437304699621155,0.062188093,0.043321107,-0.2801653,-0.22827967064431776,3,1
2017-08-25 00:00:00+00:00,4308.8,4449.98,4270.0,4355.98,9699.61,0.012938499,0.046790242,0.0056598186,0.024446249,-0.017532766,-0.009969354,0.07325041,0.04820168,0.045253239588402216,0.04333526505081697,0.10916530910622879,0.40155617555354595,0.06114505757762001,0.023707936183135273,0.030301744469080166,0.03504459174236046,69.80631771860403,0.07661523541638565,-0.0032656679366411326,0.5642644053120682,0.041317906,0.010949725,-0.10044652,-0.28718379080188405,4,0
2017-08-26 00:00:00+00:00,4348.17,4369.78,4232.43,4333.38,6559.6685,-0.0051882863,0.012938499,0.046790242,0.0056598186,0.024446249,-0.017532766,0.086735606,-0.010381758,0.022852462224613346,0.039053507509909435,0.08802593599734321,0.3780393790910386,0.06371737487045137,0.01987646670089135,0.02508633446502122,0.03477750699547405,64.87891854089179,0.07588385172689265,-0.003530926868380086,0.49854564076637725,0.031695724,-0.00340144,-0.32371837,-0.5189270312480705,5,1
2017-08-27 00:00:00+00:00,4333.38,4393.3,4290.32,4337.68,3979.1245,0.0009924173,-0.0051882863,0.012938499,0.046790242,0.0056598186,0.024446249,0.061855555,0.014306188,0.011798226255802291,0.03856108727423346,0.07626799052598332,0.36390016593938634,0.06371800483259782,0.02041910375392881,0.023796344262650107,0.03386736368183777,60.04445361488902,0.0741385899409672,-0.004157966692211369,0.46501481314215726,0.023740796,0.0009923646,-0.39339548,-0.6992835134860411,6,1
2017-08-28 00:00:00+00:00,4329.91,4399.72,4169.01,4379.99,8641.003,0.009754062,0.0009924173,-0.0051882863,0.012938499,0.046790242,0.0056598186,0.06617868,0.06829035,0.008871689829207607,0.04170794710592274,0.07387536932677552,0.36113124384837714,0.06443205826161358,0.0201699014576697,0.018429443280578973,0.033850511365745524,53.06639287325159,0.07206049547632094,-0.004383782389430434,0.4937201467349721,0.052673735,0.011566078,1.1715839,-0.3287200330472575,0,1
2017-08-29 00:00:00+00:00,4385.0,4649.78,4336.26,4578.82,11879.643,0.045395017,0.009754062,0.0009924173,-0.0051882863,0.012938499,0.046790242,0.064757705,0.116907954,0.041310616573990266,0.07672308296061892,0.10587011704435567,0.40324954125951806,0.06199831197608674,0.01958779684599673,0.02184173637834437,0.03362357716103771,66.91260474616388,0.07058911715629058,-0.0020285299640062297,0.8069370498346611,0.0684718,0.044200644,0.374799,-0.06841441018136352,1,0
2017-08-30 00:00:00+00:00,4578.82,4642.22,4479.0,4573.2,8720.035,-0.0012273192,0.045395017,0.009754062,0.0009924173,-0.0051882863,0.012938499,0.049867153,0.12677038,0.0298576122460541,0.06254576640827492,0.08925230228558267,0.38231795500696,0.057672720319066784,0.020559219021807833,0.021055374529204897,0.033830049682224785,59.40356742597629,0.07107282059421796,-0.0013072482953724155,0.8197683287244584,0.03569059,-0.0012273095,-0.2659682,-0.31535147571614086,2,1
2017-08-31 00:00:00+00:00,4573.15,4765.21,4566.66,4734.26,8911.412,0.03521812,-0.0012273192,0.045395017,0.009754062,0.0009924173,-0.0051882863,0.09250975,0.18726921,0.04721956222651036,0.08120780854885301,0.11317433972988722,0.41098739240217985,0.06298084936758563,0.021058788266050458,0.019313769807573936,0.03188028733079849,70.95664140075164,0.07088680697492074,0.0007752870724499115,1.0972726137053979,0.041938934,0.03522952,0.021946788,-0.29194234851722944,3,1
2017-09-01 00:00:00+00:00,4734.26,4935.0,4671.09,4921.7,15367.529,0.039592385,0.03521812,-0.0012273192,0.045395017,0.009754062,0.0009924173,0.13463879,0.20482254,0.061261539865589354,0.10293981432114707,0.14291584248201872,0.4446205174062765,0.07694079126505504,0.020315199558070682,0.020479659049501466,0.03080778316742371,87.24505875666402,0.07213016875028783,0.0037510481222907325,1.2529161642135271,0.053621747,0.03959234,0.7244774,0.2065703470877429,4,0
2017-09-02 00:00:00+00:00,4921.71,4979.9,4488.5,4599.9,16977.793,-0.06538397,0.039592385,0.03521812,-0.0012273192,0.045395017,0.009754062,0.050207853,0.11970925,-0.01744627762694595,0.019588698354492173,0.06145788471694913,0.3315111373868349,0.0803051889654709,0.046288989162922664,0.03368424244189022,0.03398471441840003,67.56292606142792,0.07402145782775064,0.0006869306492672835,0.5404145058173675,0.10682839,-0.065385826,0.104783535,0.32732995718373203,5,1
2017-09-03 00:00:00+00:00,4599.9,4700.0,4385.0,4606.26,11224.914,0.0013825893,-0.06538397,0.039592385,0.03521812,-0.0012273192,0.045395017,0.00599277,0.0711385,-0.017239832830283075,0.014121779238145171,0.05925863601241366,0.3133120594707024,0.07784042475287456,0.04203567598878584,0.03144249767071308,0.031392222301898746,69.69797089260807,0.070718715498221,-0.0020116469534839842,0.5078882301950198,0.0683852,0.001382609,-0.33884728,-0.11206306943546684,6,0
2017-09-04 00:00:00+00:00,4603.68,4613.97,4058.5,4277.0,25069.125,-0.07148093,0.0013825893,-0.06538397,0.039592385,0.03521812,-0.0012273192,-0.06476867,-0.018131375,-0.07580753533574114,-0.05672840118067035,-0.017828349965983814,0.20324701588545868,0.06273496872842399,0.05352139250125061,0.039955042662388765,0.034660021891723,58.78255562287697,0.06645321283145293,-0.009500968159081167,-0.1551106974456794,0.1298738,-0.070960656,1.2333467,0.9865800670608553,0,1
2017-09-05 00:00:00+00:00,4282.53,4474.88,4001.93,4396.52,20884.219,0.027944803,-0.07148093,0.0013825893,-0.06538397,0.039592385,0.03521812,-0.07133949,0.014570594,-0.035909220817527676,-0.03171719884724089,0.00941335059463988,0.22194833647576706,0.04701068861025748,0.051989565241462914,0.04093951753298393,0.03308100482604569,59.326502204616354,0.0586780657787467,-0.012169032033660704,0.0818752658427585,0.1075737,0.026617499,-0.16693467,0.6043475190245744,1,1
2017-09-06 00:00:00+00:00,4397.38,4649.23,4356.42,4605.8,16634.104,0.047601223,0.027944803,-0.07148093,0.0013825893,-0.06538397,0.039592385,-0.0641852,0.061811805,0.02417202316894529,0.008419515983802528,0.053480245924724334,0.2639403931250637,0.028616503959066453,0.054117500221925983,0.04336566331645999,0.034149080322042044,63.40559104666536,0.054534453006046334,-0.010474777612795803,0.4572367189556525,0.0635742,0.047396388,-0.20350844,0.26781309598109737,2,1
2017-09-07 00:00:00+00:00,4605.81,4674.34,4475.0,4615.0,9254.852,0.0019974709,0.047601223,0.027944803,-0.07148093,0.0013825893,-0.06538397,0.0032826662,0.053655267,0.025529138387863082,0.005261351178373008,0.049403847249148036,0.25033981284251094,0.023280380798166522,0.04514179649336697,0.0433779039324031,0.03243929950122708,59.40283428574097,0.05280934477794848,-0.00965622977888028,0.4297761041591688,0.0431939,0.0019952932,-0.44362187,-0.27168471928131266,3,0
2017-09-08 00:00:00+00:00,4615.0,4679.97,4125.99,4312.0,23693.3,-0.06565547,0.0019974709,0.047601223,0.027944803,-0.07148093,0.0013825893,-0.06388259,-0.0582726,-0.029105220015513633,-0.05524866476885715,-0.021857910408514813,0.1592220520133545,0.00746456748599944,0.05422333353398608,0.046316766617925983,0.036225924369478475,48.85503363928989,0.048915202449235945,-0.014351813287320835,-0.19754892051697887,0.12847403,-0.06565547,1.5600951,0.8031347852976713,4,0
2017-09-09 00:00:00+00:00,4327.41,4379.78,4164.0,4308.72,9974.389,-0.0007606149,-0.06565547,0.0019974709,0.047601223,0.027944803,-0.07148093,0.0074164867,-0.0578326,-0.03122752561034714,-0.0504649814198862,-0.02536594576255513,0.14822338901143772,0.006050522700373762,0.042828827176356575,0.046321226655992045,0.03610854739128825,49.35149118632567,0.04237098056270342,-0.016755355072138708,-0.24263434319892244,0.050079785,-0.004318967,-0.57902074,-0.2515586961116566,5,0
2017-09-10 00:00:00+00:00,4322.44,4322.44,4010.0,4226.22,14724.204,-0.019147217,-0.0007606149,-0.06565547,0.0019974709,0.047601223,0.027944803,-0.03873515,-0.10731131,-0.0424438184521152,-0.058100492319469454,-0.046601368882230765,0.11793511036200299,-0.004341834463848282,0.04089318678895928,0.0442253645295563,0.036160101989912326,47.1845852372462,0.03589151837184659,-0.019511217467167895,-0.4849543684178215,0.07392893,-0.022260511,0.47620118,0.08473670390716515,6,0
2017-09-11 00:00:00+00:00,4226.21,4353.49,4092.4,4207.31,11191.595,-0.004474461,-0.019147217,-0.0007606149,-0.06565547,0.0019974709,0.047601223,-0.08651912,-0.14515108,-0.02919806551014148,-0.04714397292095385,-0.05217495976768027,0.10441233798820115,-0.02366795269069255,0.028069677905070676,0.04075049572183267,0.03585720680376475,45.58601840385281,0.02953317209371129,-0.020894861299605542,-0.5675373227241891,0.062056355,-0.004472069,-0.23991853,-0.13627980361051872,0,0
2017-09-12 00:00:00+00:00,4198.89,4377.65,4080.0,4172.56,13294.4375,-0.008259416,-0.004474461,-0.019147217,-0.0007606149,-0.06565547,0.0019974709,-0.09586996,-0.092902005,-0.01714860803522078,-0.04577884809778088,-0.060685262803389595,0.0872276354281949,-0.044296274212051956,0.026615817054648206,0.0366710272867995,0.03591945110866356,38.66449735066243,0.02362486857724903,-0.02177851247593644,-0.6773600318447518,0.07133508,-0.0062707234,0.18789482,0.032723448875495276,1,0
2017-09-13 00:00:00+00:00,4170.6,4179.14,3720.01,3865.34,29636.38,-0.073628664,-0.008259416,-0.004474461,-0.019147217,-0.0007606149,-0.06565547,-0.1035853,-0.16085058,-0.0699441606973169,-0.10080077600724469,-0.12556424507231,0.00039641582628680005,-0.059802951634274626,0.03007463610648822,0.041628640205721636,0.03794613497170089,33.094504065920475,0.013666671789769496,-0.028276321744335964,-1.1774834894480393,0.1187813,-0.073193304,1.2292316,1.145097451040586,2,0
2017-09-14 00:00:00+00:00,3861.89,3921.74,3210.0,3227.79,41319.4,-0.16494024,-0.073628664,-0.008259416,-0.004474461,-0.019147217,-0.0007606149,-0.25087035,-0.24531448,-0.18073153052348911,-0.23032882912968844,-0.2603550955441316,-0.16763721099752793,-0.09718861153233416,0.0679203152361507,0.061208654365929205,0.051895995017808005,20.692052290641357,-0.010681694485843687,-0.04872738288326402,-1.5951167636752328,0.2205038,-0.16419418,0.394212,1.6836256464019135,3,1
2017-09-15 00:00:00+00:00,3227.79,3820.0,2972.01,3700.01,60278.945,0.14629829,-0.16494024,-0.073628664,-0.008259416,-0.004474461,-0.019147217,-0.124510825,-0.158423,-0.0350993503975735,-0.10282670272525707,-0.14594867175096105,-0.05092370583105643,-0.11488159055449021,0.1139217954525677,0.08102013696167039,0.06303455971053144,28.60324976386383,-0.01751790508007361,-0.040566359050850286,-0.8191985665878118,0.22918586,0.14629823,0.45885336,2.3334924995367015,4,0
2017-09-16 00:00:00+00:00,3699.89,3872.9,3500.0,3678.93,23158.229,-0.00569731,0.14629829,-0.16494024,-0.073628664,-0.008259416,-0.004474461,-0.12558621,-0.2012397,-0.013407638931309362,-0.08742847984463709,-0.14430883762697766,-0.060677095132545045,-0.13268012591732858,0.11387875079903742,0.07821493440043621,0.06301358817457373,31.970962695886854,-0.024335497051223058,-0.03801281397640246,-0.7518133309085521,0.10136097,-0.005665023,-0.61581564,0.21618011450815056,5,0
2017-09-17 00:00:00+00:00,3669.07,3772.52,3463.0,3662.99,11770.218,-0.004332781,-0.00569731,0.14629829,-0.16494024,-0.073628664,-0.008259416,-0.122124076,-0.20628601,0.009919453919474686,-0.06940652619150245,-0.14085239569769947,-0.06941549806054392,-0.14929096477152903,0.11400416359741998,0.0780477111638215,0.06290364100070366,31.603420831724364,-0.029795676370230294,-0.03482600942773332,-0.6890681865163375,0.08449928,-0.0016571169,-0.49174792,-0.38691149947590786,6,1
2017-09-18 00:00:00+00:00,3662.95,4122.7,3659.42,4101.6,17207.6,0.11974096,-0.004332781,-0.00569731,0.14629829,-0.16494024,-0.073628664,0.061122656,-0.04879403,0.11630521987376641,0.04762350532310089,-0.03256288614711278,0.03486656740054728,-0.13335788758357092,0.12383344897991598,0.08746498161539364,0.06814028814200261,46.71911781817531,-0.021522016568677926,-0.020811539371280743,-0.16030065920028513,0.11295111,0.11975325,0.46196103,-0.11595565237165917,0,0
2017-09-19 00:00:00+00:00,4102.0,4119.7,3848.35,3888.8,15278.931,-0.051882207,0.11974096,-0.004332781,-0.00569731,0.14629829,-0.16494024,0.20478714,-0.097458184,0.021630045523894248,0.004039341286426801,-0.0752919550552481,-0.02391257545163561,-0.09486995904612461,0.08681952655676112,0.08889789761753208,0.0689967605299294,40.823254651052885,-0.022602289495500312,-0.017482347271027442,-0.3682611028947106,0.06977733,-0.051974636,-0.11208242,-0.22804749764014998,1,0
2017-09-20 00:00:00+00:00,3888.8,4050.0,3820.56,3874.46,11660.271,-0.0036875606,-0.051882207,0.11974096,-0.004332781,-0.00569731,0.14629829,0.047148466,-0.08323282,0.008617778468756887,0.009505245429429321,-0.06918662543376186,-0.033062310259325045,-0.0771396316458336,0.06424219847623687,0.08879043628078656,0.0683248108299437,35.779347191196436,-0.022646042908592963,-0.01400572067010357,-0.34527489877939,0.05921856,-0.0036875354,-0.23683983,-0.41493934769478724,2,0
