,Open,High,Low,Close,Volume
2024-05-22 00:00:00+00:00,70155.0,70649.0,68879.0,69118.0,1537.2507
2024-05-23 00:00:00+00:00,69151.0,70024.0,66343.0,67945.0,2160.783
2024-05-24 00:00:00+00:00,67915.0,69254.0,66623.0,68548.0,1132.9111
2024-05-25 00:00:00+00:00,68549.0,69580.0,68503.0,69275.0,499.49997
2024-05-26 00:00:00+00:00,69288.0,69500.0,68136.0,68489.0,610.50116
2024-05-27 00:00:00+00:00,68471.0,70601.0,68225.0,69392.0,1406.5106
2024-05-28 00:00:00+00:00,69363.0,69513.0,67193.0,68327.0,2285.1177
2024-05-29 00:00:00+00:00,68347.0,68852.0,67096.0,67564.0,1273.0858
2024-05-30 00:00:00+00:00,67566.0,69524.0,67105.0,68338.0,1757.5055
2024-05-31 00:00:00+00:00,68330.0,69010.0,66624.0,67477.0,1880.0591
2024-06-01 00:00:00+00:00,67477.0,67810.0,67387.0,67723.0,368.62402
2024-06-02 00:00:00+00:00,67722.0,68405.0,67281.0,67752.0,544.3606
2024-06-03 00:00:00+00:00,67744.0,70268.0,67590.0,68801.0,2391.376
2024-06-04 00:00:00+00:00,68798.0,71074.0,68553.0,70564.0,2051.6335
2024-06-05 00:00:00+00:00,70546.0,71759.0,69600.0,71119.0,2051.77
2024-06-06 00:00:00+00:00,71109.0,71629.0,70116.0,70775.0,1673.7609
2024-06-07 00:00:00+00:00,70771.0,71949.0,68450.0,69326.0,3140.9712
2024-06-08 00:00:00+00:00,69321.0,69538.0,69150.0,69306.0,428.0224
2024-06-09 00:00:00+00:00,69306.0,69840.0,69131.0,69640.0,464.35226
2024-06-10 00:00:00+00:00,69649.0,70167.0,69173.0,69501.0,830.15466
2024-06-11 00:00:00+00:00,69506.0,69548.0,66011.0,67306.0,2436.6821
2024-06-12 00:00:00+00:00,67306.0,70007.0,66911.0,68243.0,2448.0352
2024-06-13 00:00:00+00:00,68240.0,68433.0,66242.0,66733.0,1996.6515
2024-06-14 00:00:00+00:00,66765.0,67314.0,64936.0,65996.0,2391.471
2024-06-15 00:00:00+00:00,65995.0,66415.0,65828.0,66182.0,659.4047
2024-06-16 00:00:00+00:00,66181.0,66914.0,66010.0,66622.0,738.03467
2024-06-17 00:00:00+00:00,66622.0,67260.0,65066.0,66475.0,2463.1707
2024-06-18 00:00:00+00:00,66475.0,66559.0,64032.0,65145.0,2210.707
2024-06-19 00:00:00+00:00,65141.0,65702.0,64664.0,64946.0,927.5795
2024-06-20 00:00:00+00:00,64947.0,66455.0,64516.0,64845.0,2185.3237
2024-06-21 00:00:00+00:00,64841.0,65004.0,63356.0,64102.0,1656.4003
2024-06-22 00:00:00+00:00,64116.0,64491.0,63917.0,64233.0,277.84085
2024-06-23 00:00:00+00:00,64245.0,64490.0,63136.0,63154.0,633.14996
2024-06-24 00:00:00+00:00,63152.0,63302.0,58456.0,60252.0,3965.3472
2024-06-25 00:00:00+00:00,60250.0,62395.0,60223.0,61789.0,2662.5283
2024-06-26 00:00:00+00:00,61798.0,62458.0,60675.0,60807.0,1392.6947
2024-06-27 00:00:00+00:00,60820.0,62323.0,60561.0,61622.0,1601.1462
2024-06-28 00:00:00+00:00,61609.0,62151.0,59923.0,60315.0,1742.5048
2024-06-29 00:00:00+00:00,60312.0,61114.0,60296.0,60879.0,580.7935
2024-06-30 00:00:00+00:00,60882.0,62931.0,60620.0,62676.0,969.0889
2024-07-01 00:00:00+00:00,62676.0,63794.0,62465.0,62829.0,1936.6785
2024-07-02 00:00:00+00:00,62822.0,63211.0,61731.0,62033.0,1129.7394
2024-07-03 00:00:00+00:00,62046.0,62196.0,59334.0,60142.0,2033.0636
2024-07-04 00:00:00+00:00,60165.0,60430.0,56748.0,57045.0,2423.253
2024-07-05 00:00:00+00:00,57030.0,57500.0,53550.0,56632.0,3234.2285
2024-07-06 00:00:00+00:00,56632.0,58488.0,56044.0,58251.0,1203.3656
2024-07-07 00:00:00+00:00,58253.0,58441.0,55729.0,55829.0,1080.8887
2024-07-08 00:00:00+00:00,55852.0,58200.0,54296.0,56710.0,3198.8784
2024-07-09 00:00:00+00:00,56697.0,58278.0,56300.0,58033.0,2404.8955
2024-07-10 00:00:00+00:00,58028.0,59459.0,57152.0,57733.0,1861.6302
2024-07-11 00:00:00+00:00,57700.0,59516.0,57072.0,57348.0,2085.4392
2024-07-12 00:00:00+00:00,57345.0,58539.0,56551.0,57889.0,2139.0999
2024-07-13 00:00:00+00:00,57907.0,59853.0,57783.0,59226.0,1402.7701
2024-07-14 00:00:00+00:00,59257.0,61424.0,59257.0,60823.0,1472.2416
2024-07-15 00:00:00+00:00,60827.0,64926.0,60685.0,64769.0,3739.2195
2024-07-16 00:00:00+00:00,64759.0,65403.0,62446.0,65081.0,3199.099
2024-07-17 00:00:00+00:00,65081.0,66129.0,63890.0,64091.0,1880.4908
2024-07-18 00:00:00+00:00,64104.0,65108.0,63227.0,63964.0,1526.4075
2024-07-19 00:00:00+00:00,63977.0,67466.0,63303.0,66705.0,3112.2854
2024-07-20 00:00:00+00:00,66705.0,67617.0,66284.0,67155.0,1186.524
2024-07-21 00:00:00+00:00,67164.0,68364.0,65833.0,68158.0,1881.4623
2024-07-22 00:00:00+00:00,68170.0,68486.0,66583.0,67562.0,2375.2058
2024-07-23 00:00:00+00:00,67561.0,67776.0,65452.0,65944.0,2417.179
2024-07-24 00:00:00+00:00,65943.0,67112.0,65117.0,65376.0,1796.8153
2024-07-25 00:00:00+00:00,65363.0,66135.0,63424.0,65796.0,2022.6749
2024-07-26 00:00:00+00:00,65794.0,68214.0,65712.0,67921.0,1786.0339
2024-07-27 00:00:00+00:00,67952.0,69404.0,66637.0,67892.0,1875.1794
2024-07-28 00:00:00+00:00,67837.0,68298.0,67064.0,68264.0,861.958
2024-07-29 00:00:00+00:00,68240.0,70016.0,66445.0,66780.0,2363.6953
2024-07-30 00:00:00+00:00,66765.0,66983.0,65302.0,66171.0,1561.0859
2024-07-31 00:00:00+00:00,66170.0,66814.0,64507.0,64612.0,1629.2577
2024-08-01 00:00:00+00:00,64612.0,65568.0,62233.0,65293.0,2890.6072
2024-08-02 00:00:00+00:00,65293.0,65548.0,61169.0,61421.0,3479.0469
2024-08-03 00:00:00+00:00,61419.0,62151.0,59839.0,60672.0,1821.499
2024-08-04 00:00:00+00:00,60669.0,61073.0,57155.0,58142.0,2394.633
2024-08-05 00:00:00+00:00,58137.0,58280.0,49577.0,54014.0,8238.872
2024-08-06 00:00:00+00:00,54040.0,57058.0,53977.0,56053.0,3769.725
2024-08-07 00:00:00+00:00,56048.0,57737.0,54568.0,55136.0,3993.7666
2024-08-08 00:00:00+00:00,55132.0,62729.0,54748.0,61699.0,3876.672
2024-08-09 00:00:00+00:00,61733.0,61740.0,59571.0,60860.0,2241.3108
2024-08-10 00:00:00+00:00,60842.0,61476.0,60270.0,60952.0,1018.5175
2024-08-11 00:00:00+00:00,60940.0,61868.0,58315.0,58725.0,1496.9539
2024-08-12 00:00:00+00:00,58718.0,60700.0,57681.0,59362.0,3412.5608
2024-08-13 00:00:00+00:00,59361.0,61600.0,58455.0,60620.0,2874.9312
2024-08-14 00:00:00+00:00,60607.0,61809.0,58456.0,58697.0,3027.9897
2024-08-15 00:00:00+00:00,58694.0,59851.0,56138.0,57557.0,3240.3435
2024-08-16 00:00:00+00:00,57556.0,59841.0,57104.0,58883.0,2945.1733
2024-08-17 00:00:00+00:00,58883.0,59704.0,58828.0,59487.0,913.4196
2024-08-18 00:00:00+00:00,59487.0,60271.0,58414.0,58430.0,1375.0448
2024-08-19 00:00:00+00:00,58440.0,59631.0,57844.0,59497.0,2045.0979
2024-08-20 00:00:00+00:00,59462.0,61424.0,58553.0,59012.0,2569.3787
2024-08-21 00:00:00+00:00,59012.0,61838.0,58816.0,61159.0,2508.0146
2024-08-22 00:00:00+00:00,61169.0,61416.0,59774.0,60383.0,1929.3063
2024-08-23 00:00:00+00:00,60383.0,64988.0,60348.0,64085.0,3470.0713
2024-08-24 00:00:00+00:00,64095.0,64506.0,63594.0,64174.0,1163.8981
2024-08-25 00:00:00+00:00,64176.0,65103.0,63814.0,64262.0,918.6662
2024-08-26 00:00:00+00:00,64248.0,64502.0,62826.0,62852.0,1460.7349
2024-08-27 00:00:00+00:00,62822.0,63236.0,58090.0,59427.0,2540.6008
2024-08-28 00:00:00+00:00,59433.0,60212.0,57866.0,59033.0,2782.4768
2024-08-29 00:00:00+00:00,59033.0,61182.0,58701.0,59365.0,2511.2239
2024-08-30 00:00:00+00:00,59363.0,59905.0,57721.0,59113.0,2039.7482
2024-08-31 00:00:00+00:00,59113.0,59431.0,58750.0,58967.0,738.75415
2024-09-01 00:00:00+00:00,58967.0,59060.0,57205.0,57310.0,1650.432
2024-09-02 00:00:00+00:00,57278.0,59411.0,57131.0,59133.0,1642.9126
2024-09-03 00:00:00+00:00,59133.0,59803.0,57402.0,57493.0,1476.9343
2024-09-04 00:00:00+00:00,57506.0,58518.0,55602.0,57956.0,2077.7866
2024-09-05 00:00:00+00:00,57974.0,58315.0,55649.0,56158.0,1485.6925
2024-09-06 00:00:00+00:00,56179.0,56984.0,52546.0,53955.0,2938.3982
2024-09-07 00:00:00+00:00,53947.0,54839.0,53731.0,54147.0,1046.8639
2024-09-08 00:00:00+00:00,54150.0,55306.0,53636.0,54866.0,1237.7794
2024-09-09 00:00:00+00:00,54876.0,58070.0,54587.0,57059.0,2644.12
2024-09-10 00:00:00+00:00,57056.0,58042.0,56406.0,57659.0,1878.5615
2024-09-11 00:00:00+00:00,57646.0,58000.0,55554.0,57342.0,3024.3584
2024-09-12 00:00:00+00:00,57342.0,58560.0,57335.0,58139.0,2392.0188
2024-09-13 00:00:00+00:00,58139.0,60670.0,57640.0,60545.0,2622.2815
2024-09-14 00:00:00+00:00,60551.0,60655.0,59438.0,60012.0,744.81555
2024-09-15 00:00:00+00:00,60012.0,60388.0,58708.0,59130.0,1377.7421
2024-09-16 00:00:00+00:00,59121.0,59209.0,57488.0,58212.0,1692.1207
2024-09-17 00:00:00+00:00,58208.0,61331.0,57627.0,60316.0,2677.1987
2024-09-18 00:00:00+00:00,60318.0,61787.0,59189.0,61757.0,3237.8308
2024-09-19 00:00:00+00:00,61765.0,63882.0,61584.0,62940.0,3050.8162
2024-09-20 00:00:00+00:00,62950.0,64121.0,62353.0,63211.0,1646.7251
2024-09-21 00:00:00+00:00,63211.0,63574.0,62760.0,63364.0,578.82074
2024-09-22 00:00:00+00:00,63364.0,63990.0,62390.0,63563.0,932.5711
2024-09-23 00:00:00+00:00,63577.0,64730.0,62585.0,63325.0,1113.0785
2024-09-24 00:00:00+00:00,63325.0,64677.0,62720.0,64260.0,1621.5023
2024-09-25 00:00:00+00:00,64291.0,64795.0,62941.0,63147.0,1172.7643
2024-09-26 00:00:00+00:00,63121.0,65851.0,62675.0,65175.0,1758.7742
2024-09-27 00:00:00+00:00,65175.0,66508.0,64840.0,65781.0,1261.8154
2024-09-28 00:00:00+00:00,65781.0,66255.0,65442.0,65876.0,557.5037
2024-09-29 00:00:00+00:00,65875.0,66071.0,65450.0,65601.0,487.19186
2024-09-30 00:00:00+00:00,65605.0,65634.0,62859.0,63302.0,1759.7073
2024-10-01 00:00:00+00:00,63331.0,64122.0,60164.0,60807.0,2797.977
2024-10-02 00:00:00+00:00,60760.0,62350.0,59972.0,60634.0,2437.725
2024-10-03 00:00:00+00:00,60627.0,61461.0,59860.0,60745.0,1412.6036
2024-10-04 00:00:00+00:00,60747.0,62473.0,60474.0,62081.0,1394.478
2024-10-05 00:00:00+00:00,62080.0,62368.0,61699.0,62063.0,449.65424
2024-10-06 00:00:00+00:00,62057.0,62962.0,61816.0,62814.0,846.73206
2024-10-07 00:00:00+00:00,62831.0,64444.0,62130.0,62212.0,1815.2684
2024-10-08 00:00:00+00:00,62211.0,63172.0,61839.0,62133.0,1116.3027
2024-10-09 00:00:00+00:00,62114.0,62503.0,60268.0,60582.0,1354.9094
2024-10-10 00:00:00+00:00,60589.0,61246.0,58867.0,60278.0,1799.4873
2024-10-11 00:00:00+00:00,60278.0,63409.0,60041.0,62452.0,1582.7051
2024-10-12 00:00:00+00:00,62511.0,63455.0,62474.0,63194.0,685.6929
2024-10-13 00:00:00+00:00,63193.0,63271.0,62039.0,62849.0,653.16614
2024-10-14 00:00:00+00:00,62850.0,66479.0,62450.0,66070.0,2390.3894
2024-10-15 00:00:00+00:00,66070.0,67922.0,64802.0,67061.0,2488.9917
2024-10-16 00:00:00+00:00,67061.0,68388.0,66744.0,67622.0,1716.9597
2024-10-17 00:00:00+00:00,67608.0,67914.0,66631.0,67392.0,1298.2214
2024-10-18 00:00:00+00:00,67392.0,68998.0,67176.0,68420.0,1434.3313
2024-10-19 00:00:00+00:00,68420.0,68668.0,68020.0,68359.0,414.91156
2024-10-20 00:00:00+00:00,68367.0,69363.0,68102.0,69011.0,606.1031
2024-10-21 00:00:00+00:00,69011.0,69487.0,66815.0,67340.0,1752.7206
2024-10-22 00:00:00+00:00,67345.0,67784.0,66559.0,67382.0,1626.8596
2024-10-23 00:00:00+00:00,67382.0,67409.0,65000.0,66601.0,1927.8417
2024-10-24 00:00:00+00:00,66602.0,68800.0,66455.0,68155.0,2140.0881
2024-10-25 00:00:00+00:00,68155.0,68726.0,65521.0,66578.0,2730.8137
2024-10-26 00:00:00+00:00,66576.0,67352.0,66344.0,67003.0,489.32578
2024-10-27 00:00:00+00:00,67009.0,68232.0,66850.0,67938.0,739.97894
2024-10-28 00:00:00+00:00,67937.0,70218.0,67541.0,69918.0,2063.8633
2024-10-29 00:00:00+00:00,69918.0,73600.0,69716.0,72729.0,3975.6902
2024-10-30 00:00:00+00:00,72727.0,72928.0,71313.0,72331.0,2263.6836
2024-10-31 00:00:00+00:00,72330.0,72660.0,69591.0,70231.0,1776.4092
2024-11-01 00:00:00+00:00,70202.0,71596.0,68768.0,69490.0,2717.4717
2024-11-02 00:00:00+00:00,69468.0,69887.0,69015.0,69330.0,1047.1246
2024-11-03 00:00:00+00:00,69339.0,69354.0,67459.0,68738.0,1915.4716
2024-11-04 00:00:00+00:00,68738.0,69444.0,66798.0,67818.0,2538.3408
2024-11-05 00:00:00+00:00,67817.0,70538.0,67443.0,69386.0,2370.705
2024-11-06 00:00:00+00:00,69396.0,76481.0,69284.0,75637.0,7732.0015
2024-11-07 00:00:00+00:00,75638.0,76990.0,74479.0,75921.0,3265.4336
2024-11-08 00:00:00+00:00,75918.0,77270.0,75665.0,76561.0,2466.5256
2024-11-09 00:00:00+00:00,76560.0,76941.0,75648.0,76722.0,837.82745
2024-11-10 00:00:00+00:00,76707.0,81482.0,76554.0,80425.0,2739.7656
2024-11-11 00:00:00+00:00,80426.0,89643.0,80280.0,88770.0,6695.1567
2024-11-12 00:00:00+00:00,88771.0,90243.0,85121.0,88031.0,8037.5146
2024-11-13 00:00:00+00:00,88038.0,93483.0,86263.0,90521.0,7338.03
2024-11-14 00:00:00+00:00,90498.0,91804.0,86685.0,87333.0,3805.7617
2024-11-15 00:00:00+00:00,87298.0,91909.0,87119.0,91070.0,4491.151
2024-11-16 00:00:00+00:00,91069.0,91778.0,90100.0,90608.0,1538.8772
2024-11-17 00:00:00+00:00,90643.0,91429.0,88709.0,89861.0,2016.0977
2024-11-18 00:00:00+00:00,89865.0,92624.0,89392.0,90512.0,4276.1885
2024-11-19 00:00:00+00:00,90514.0,94057.0,90407.0,92424.0,3884.8826
2024-11-20 00:00:00+00:00,92434.0,94942.0,91407.0,94373.0,9293.971
2024-11-21 00:00:00+00:00,94374.0,99121.0,94106.0,98451.0,7280.7695
2024-11-22 00:00:00+00:00,98451.0,99800.0,97236.0,99013.0,4646.0947
2024-11-23 00:00:00+00:00,99010.0,99015.0,97226.0,97775.0,1719.1248
2024-11-24 00:00:00+00:00,97765.0,98660.0,95796.0,98007.0,1814.0076
2024-11-25 00:00:00+00:00,98021.0,98966.0,92584.0,93035.0,2969.5483
2024-11-26 00:00:00+00:00,93006.0,94999.0,90742.0,91928.0,3575.0974
2024-11-27 00:00:00+00:00,91929.0,97353.0,91760.0,95978.0,2999.1343
2024-11-28 00:00:00+00:00,95945.0,96658.0,94670.0,95661.0,2070.2708
2024-11-29 00:00:00+00:00,95670.0,98745.0,95410.0,97512.0,2410.842
2024-11-30 00:00:00+00:00,97510.0,97510.0,96112.0,96441.0,646.22076
2024-12-01 00:00:00+00:00,96471.0,97880.0,95758.0,97291.0,884.65564
2024-12-02 00:00:00+00:00,97260.0,98200.0,94403.0,95859.0,3225.021
2024-12-03 00:00:00+00:00,95858.0,96301.0,93590.0,95926.0,3484.9092
2024-12-04 00:00:00+00:00,95926.0,99250.0,94661.0,98773.0,4309.945
2024-12-05 00:00:00+00:00,98751.0,103647.0,92092.0,97057.0,7450.45
2024-12-06 00:00:00+00:00,96968.0,102098.0,96463.0,99898.0,2613.211
2024-12-07 00:00:00+00:00,99898.0,100575.0,99121.0,99929.0,587.8768
2024-12-08 00:00:00+00:00,99969.0,101407.0,98752.0,101204.0,1073.3276
2024-12-09 00:00:00+00:00,101188.0,101271.0,94249.0,97468.0,2468.793
2024-12-10 00:00:00+00:00,97318.0,98300.0,94306.0,96648.0,2092.4973
2024-12-11 00:00:00+00:00,96658.0,101961.0,95725.0,101201.0,2196.1814
2024-12-12 00:00:00+00:00,101238.0,102582.0,99309.0,100068.0,1393.1935
2024-12-13 00:00:00+00:00,99998.0,101918.0,99250.0,101435.0,1030.4943
2024-12-14 00:00:00+00:00,101433.0,102643.0,100643.0,101382.0,566.5366
2024-12-15 00:00:00+00:00,101408.0,105149.0,101243.0,104427.0,1369.988
2024-12-16 00:00:00+00:00,104476.0,107821.0,103322.0,106073.0,2171.7727
2024-12-17 00:00:00+00:00,106109.0,108364.0,105363.0,106187.0,1405.939
2024-12-18 00:00:00+00:00,106187.0,106523.0,99997.0,100153.0,2557.288
2024-12-19 00:00:00+00:00,100133.0,102747.0,95537.0,97375.0,3425.5015
2024-12-20 00:00:00+00:00,97416.0,98123.0,92118.0,97760.0,2706.2415
2024-12-21 00:00:00+00:00,97745.0,99514.0,96399.0,97211.0,1740.0432
2024-12-22 00:00:00+00:00,97245.0,97376.0,94200.0,95098.0,2075.5088
2024-12-23 00:00:00+00:00,95098.0,96420.0,92389.0,94750.0,2428.6042
2024-12-24 00:00:00+00:00,94750.0,99419.0,93461.0,98596.0,1444.5356
2024-12-25 00:00:00+00:00,98637.0,99478.0,97576.0,99374.0,849.51227
2024-12-26 00:00:00+00:00,99357.0,99881.0,95111.0,95687.0,1501.3678
2024-12-27 00:00:00+00:00,95666.0,97337.0,93282.0,94168.0,2416.2424
2024-12-28 00:00:00+00:00,94159.0,95529.0,94026.0,95139.0,839.5052
2024-12-29 00:00:00+00:00,95139.0,95139.0,92868.0,93557.0,851.80554
2024-12-30 00:00:00+00:00,93564.0,94891.0,91315.0,92628.0,1841.0431
2024-12-31 00:00:00+00:00,92637.0,96117.0,91900.0,93381.0,1128.8279
2025-01-01 00:00:00+00:00,93347.0,94951.0,92768.0,94388.0,777.1394
2025-01-02 00:00:00+00:00,94380.0,97745.0,94205.0,96907.0,1219.1937
2025-01-03 00:00:00+00:00,96895.0,98951.0,96042.0,98133.0,1159.4191
2025-01-04 00:00:00+00:00,98133.0,98753.0,97540.0,98209.0,445.4913
2025-01-05 00:00:00+00:00,98218.0,98799.0,97277.0,98327.0,454.72018
2025-01-06 00:00:00+00:00,98389.0,102514.0,97919.0,102280.0,1742.6129
2025-01-07 00:00:00+00:00,102278.0,102760.0,96130.0,96946.0,1490.6
2025-01-08 00:00:00+00:00,96922.0,97248.0,92502.0,95065.0,2081.0447
2025-01-09 00:00:00+00:00,95034.0,95333.0,91215.0,92542.0,1877.8005
2025-01-10 00:00:00+00:00,92545.0,95797.0,92227.0,94702.0,1798.97
2025-01-11 00:00:00+00:00,94702.0,94975.0,93843.0,94568.0,639.8774
2025-01-12 00:00:00+00:00,94573.0,95363.0,93685.0,94497.0,570.97876
2025-01-13 00:00:00+00:00,94498.0,95846.0,89164.0,94505.0,2125.8623
2025-01-14 00:00:00+00:00,94537.0,97339.0,94345.0,96523.0,1477.8094
2025-01-15 00:00:00+00:00,96560.0,100715.0,96474.0,100512.0,1811.817
2025-01-16 00:00:00+00:00,100512.0,100860.0,97319.0,99975.0,1817.7747
2025-01-17 00:00:00+00:00,99975.0,105932.0,99944.0,104119.0,3087.397
2025-01-18 00:00:00+00:00,104119.0,104909.0,102238.0,104436.0,1306.428
2025-01-19 00:00:00+00:00,104432.0,106294.0,99528.0,101237.0,2602.4424
2025-01-20 00:00:00+00:00,101191.0,109356.0,99462.0,102141.0,3921.8691
2025-01-21 00:00:00+00:00,102155.0,107265.0,100087.0,106149.0,3058.4104
2025-01-22 00:00:00+00:00,106149.0,106370.0,103322.0,103632.0,1713.5537
2025-01-23 00:00:00+00:00,103659.0,106848.0,101233.0,103933.0,3790.173
2025-01-24 00:00:00+00:00,103922.0,107149.0,102754.0,104855.0,1725.2336
2025-01-25 00:00:00+00:00,104855.0,105237.0,104126.0,104738.0,735.89056
2025-01-26 00:00:00+00:00,104741.0,105424.0,102450.0,102573.0,798.3413
2025-01-27 00:00:00+00:00,102573.0,103186.0,97750.0,102090.0,3210.1262
2025-01-28 00:00:00+00:00,102065.0,103745.0,100225.0,101292.0,1721.6732
2025-01-29 00:00:00+00:00,101291.0,104769.0,101288.0,103747.0,1535.9316
2025-01-30 00:00:00+00:00,103768.0,106447.0,103313.0,104738.0,1543.1393
2025-01-31 00:00:00+00:00,104737.0,106046.0,101303.0,102412.0,2016.5123
2025-02-01 00:00:00+00:00,102408.0,102754.0,100270.0,100638.0,785.48914
2025-02-02 00:00:00+00:00,100638.0,101430.0,96168.0,97675.0,1747.9781
2025-02-03 00:00:00+00:00,97670.0,102569.0,91530.0,101457.0,4081.884
2025-02-04 00:00:00+00:00,101456.0,101785.0,96147.0,97786.0,2068.1675
2025-02-05 00:00:00+00:00,97809.0,99168.0,96181.0,96614.0,1576.9222
2025-02-06 00:00:00+00:00,96614.0,99174.0,95678.0,96573.0,1723.9252
2025-02-07 00:00:00+00:00,96566.0,100185.0,95662.0,96535.0,1936.9316
2025-02-08 00:00:00+00:00,96534.0,96896.0,95700.0,96472.0,615.7124
2025-02-09 00:00:00+00:00,96472.0,97337.0,94726.0,96477.0,1008.6687
2025-02-10 00:00:00+00:00,96533.0,98349.0,95307.0,97469.0,994.1089
2025-02-11 00:00:00+00:00,97465.0,98490.0,94853.0,95754.0,1284.4714
2025-02-12 00:00:00+00:00,95756.0,98144.0,94091.0,97882.0,1476.4705
2025-02-13 00:00:00+00:00,97882.0,98091.0,95249.0,96627.0,857.7589
2025-02-14 00:00:00+00:00,96631.0,98871.0,96300.0,97520.0,1251.2727
2025-02-15 00:00:00+00:00,97515.0,97974.0,97237.0,97591.0,335.7448
2025-02-16 00:00:00+00:00,97591.0,97727.0,96066.0,96132.0,445.57382
2025-02-17 00:00:00+00:00,96066.0,97014.0,95227.0,95772.0,800.63806
2025-02-18 00:00:00+00:00,95779.0,96714.0,93340.0,95612.0,1415.529
2025-02-19 00:00:00+00:00,95612.0,96866.0,95011.0,96642.0,1420.1047
2025-02-20 00:00:00+00:00,96639.0,98758.0,96439.0,98337.0,1681.5765
2025-02-21 00:00:00+00:00,98335.0,99508.0,94805.0,96131.0,2838.7756
2025-02-22 00:00:00+00:00,96137.0,96967.0,95750.0,96572.0,795.7226
2025-02-23 00:00:00+00:00,96571.0,96666.0,95260.0,96262.0,539.9145
2025-02-24 00:00:00+00:00,96264.0,96492.0,91330.0,91554.0,1692.1475
2025-02-25 00:00:00+00:00,91516.0,92512.0,85953.0,88576.0,4284.6255
2025-02-26 00:00:00+00:00,88573.0,89279.0,82133.0,84071.0,3118.755
2025-02-27 00:00:00+00:00,84150.0,86988.0,82615.0,84639.0,2559.949
2025-02-28 00:00:00+00:00,84621.0,85082.0,78197.0,84321.0,3567.368
2025-03-01 00:00:00+00:00,84316.0,86517.0,83803.0,86033.0,1461.9661
2025-03-02 00:00:00+00:00,86031.0,95152.0,85029.0,94273.0,3153.0295
2025-03-03 00:00:00+00:00,94272.0,94422.0,85069.0,86160.0,2856.7043
2025-03-04 00:00:00+00:00,86161.0,88922.0,81463.0,87240.0,3206.2058
2025-03-05 00:00:00+00:00,87262.0,90993.0,86397.0,90611.0,1832.6654
2025-03-06 00:00:00+00:00,90590.0,92790.0,87835.0,89918.0,2169.6897
2025-03-07 00:00:00+00:00,89922.0,91277.0,84713.0,86759.0,3286.7803
2025-03-08 00:00:00+00:00,86754.0,86861.0,85190.0,86192.0,579.7491
2025-03-09 00:00:00+00:00,86204.0,86469.0,80000.0,80708.0,1710.1794
2025-03-10 00:00:00+00:00,80728.0,84007.0,77393.0,78561.0,2977.7927
2025-03-11 00:00:00+00:00,78599.0,83568.0,76600.0,82869.0,2656.5637
2025-03-12 00:00:00+00:00,82941.0,84437.0,80607.0,83620.0,2469.2185
2025-03-13 00:00:00+00:00,83677.0,84287.0,79910.0,81079.0,1830.0009
2025-03-14 00:00:00+00:00,81084.0,85294.0,80801.0,83975.0,1986.9951
2025-03-15 00:00:00+00:00,83984.0,84672.0,83633.0,84347.0,486.1901
2025-03-16 00:00:00+00:00,84362.0,85059.0,81983.0,82555.0,1178.2024
2025-03-17 00:00:00+00:00,82569.0,84741.0,82466.0,84058.0,1198.8964
2025-03-18 00:00:00+00:00,84058.0,84058.0,81138.0,82715.0,1290.2151
2025-03-19 00:00:00+00:00,82694.0,87010.0,82567.0,86868.0,1926.6095
2025-03-20 00:00:00+00:00,86870.0,87470.0,83631.0,84158.0,1877.1323
2025-03-21 00:00:00+00:00,84179.0,84801.0,83142.0,84061.0,1146.5078
2025-03-22 00:00:00+00:00,84061.0,84490.0,83682.0,83823.0,316.86484
2025-03-23 00:00:00+00:00,83823.0,86116.0,83806.0,86084.0,649.914
2025-03-24 00:00:00+00:00,86084.0,88772.0,85541.0,87512.0,1888.3341
2025-03-25 00:00:00+00:00,87488.0,88539.0,86321.0,87436.0,2134.7722
2025-03-26 00:00:00+00:00,87448.0,88296.0,85869.0,86913.0,1552.9597
2025-03-27 00:00:00+00:00,86966.0,87755.0,85828.0,87219.0,1289.3729
2025-03-28 00:00:00+00:00,87224.0,87481.0,83544.0,84379.0,1392.3363
2025-03-29 00:00:00+00:00,84384.0,84561.0,81629.0,82608.0,745.39343
2025-03-30 00:00:00+00:00,82608.0,83500.0,81551.0,82359.0,840.3826
2025-03-31 00:00:00+00:00,82367.0,83914.0,81287.0,82538.0,1937.3373
2025-04-01 00:00:00+00:00,82537.0,85530.0,82417.0,85170.0,1504.0024
2025-04-02 00:00:00+00:00,85171.0,88563.0,81188.0,82502.0,2861.6467
2025-04-03 00:00:00+00:00,82477.0,83896.0,81200.0,83132.0,1777.4524
2025-04-04 00:00:00+00:00,83182.0,84708.0,81659.0,83851.0,2005.8828
2025-04-05 00:00:00+00:00,83852.0,84226.0,82358.0,83507.0,518.1818
2025-04-06 00:00:00+00:00,83514.0,83741.0,77098.0,78342.0,2165.4812
2025-04-07 00:00:00+00:00,78381.0,81180.0,74434.0,79127.0,4083.997
2025-04-08 00:00:00+00:00,79134.0,80836.0,76159.0,76244.0,2245.509
2025-04-09 00:00:00+00:00,76252.0,83565.0,74588.0,82595.0,4038.2761
2025-04-10 00:00:00+00:00,82594.0,82722.0,78424.0,79543.0,1564.0774
2025-04-11 00:00:00+00:00,79558.0,84257.0,78942.0,83384.0,1728.841
2025-04-12 00:00:00+00:00,83384.0,85892.0,82784.0,85274.0,847.6376
2025-04-13 00:00:00+00:00,85277.0,86084.0,83031.0,83712.0,1210.9222
